average_boarding_time
499.5353535353535
484.3686868686869
446.17171717171715
450.06060606060606
454.3333333333333
467.35858585858585
438.4646464646465
466.8838383838384
399.82323232323233
421.04040404040404
460.57575757575756
487.9949494949495
482.1313131313131
428.2323232323232
407.6313131313131
416.0353535353535
443.1060606060606
455.7020202020202
420.66161616161617
464.3838383838384
473.43939393939394
407.45454545454544
432.59090909090907
424.489898989899
463.85353535353534
426.3636363636364
469.45454545454544
433.72727272727275
425.8131313131313
475.77272727272725
473.0353535353535
454.3989898989899
441.23737373737373
450.42929292929296
499.85858585858585
432.5050505050505
458.2323232323232
451.6969696969697
444.3838383838384
455.8484848484849
430.2828282828283
431.4848484848485
443.40909090909093
465.77272727272725
438.8888888888889
428.19191919191917
411.4848484848485
497.35858585858585
473.5656565656566
482.1010101010101
453.5050505050505
448.6111111111111
427.9646464646465
438.6010101010101
440.15656565656565
448.0959595959596
418.93939393939394
438.09090909090907
433.42424242424244
432.3030303030303
419.12626262626264
467.8181818181818
465.54040404040404
415.40909090909093
478.3888888888889
486.6161616161616
425.8939393939394
409.42424242424244
443.1010101010101
440.22222222222223
457.77272727272725
442.93939393939394
433.74747474747477
445.479797979798
464.1818181818182
467.57575757575756
463.5353535353535
462.7676767676768
475.54545454545456
457.3888888888889
440.7121212121212
485.85353535353534
475.42929292929296
429.74242424242425
479.6111111111111
451.1818181818182
452.45454545454544
421.93939393939394
442.17676767676767
449.44444444444446
490.3484848484849
424.15656565656565
452.050505050505
463.7171717171717
479.8989898989899
455.8686868686869
449.6363636363636
448.7979797979798
436.45959595959596
461.1666666666667
484.42929292929296
436.54545454545456
433.54545454545456
480.0656565656566
435.8636363636364
433.9343434343434
459.64646464646466
439.02525252525254
438.2070707070707
463.25757575757575
427.989898989899
517.3333333333334
485.04040404040404
469.6010101010101
463.74242424242425
435.030303030303
470.44444444444446
420.25757575757575
442.67171717171715
426.6313131313131
419.7323232323232
460.57575757575756
423.510101010101
481.77272727272725
457.37373737373736
520.6767676767677
433.1212121212121
464.2323232323232
441.74242424242425
458.9040404040404
419.969696969697
459.17676767676767
467.7979797979798
473.30808080808083
461.1313131313131
466.3636363636364
467.8030303030303
455.85353535353534
422.22727272727275
459.1868686868687
456.969696969697
443.14646464646466
448.27777777777777
463.9141414141414
459.2070707070707
457.979797979798
430.24242424242425
470.6111111111111
434.2878787878788
471.22727272727275
430.1161616161616
477.82323232323233
455.30808080808083
434.83838383838383
454.3888888888889
420.2929292929293
408.3333333333333
459.1515151515151
454.6666666666667
436.5050505050505
432.7878787878788
432.4191919191919
496.6060606060606
487.3686868686869
471.93939393939394
452.45959595959596
454.0656565656566
451.8888888888889
464.3333333333333
454.1111111111111
504.1666666666667
428.8939393939394
444.2171717171717
462.05555555555554
452.0808080808081
426.6161616161616
459.04545454545456
487.9191919191919
457.64141414141415
466.989898989899
453.8131313131313
478.72727272727275
465.020202020202
453.7828282828283
463.32828282828285
501.510101010101
478.3030303030303
444.510101010101
458.24747474747477
506.2878787878788
485.37373737373736
447.6818181818182
509
476.6313131313131
459.3888888888889
473.0151515151515
492.5353535353535
393.02525252525254
477.8131313131313
445.0656565656566
471.05555555555554
442.6010101010101
407.2828282828283
463.5656565656566
432.6515151515151
444.9191919191919
408.2676767676768
448.77272727272725
434.2979797979798
423.95454545454544
444.2676767676768
413.0151515151515
527.8787878787879
445.5808080808081
453.1161616161616
445.56060606060606
467.16161616161617
438.14141414141415
448.550505050505
423.80808080808083
416.2121212121212
430.1818181818182
440.69191919191917
452.24747474747477
464.5808080808081
445.04545454545456
455.97474747474746
450.9191919191919
454.1313131313131
442.3989898989899
449.0959595959596
456.2070707070707
468.6515151515151
470.449494949495
484.67676767676767
431.6818181818182
435.050505050505
451.23737373737373
455.3484848484849
470.6868686868687
428.5808080808081
493.8939393939394
428.9646464646465
487.27777777777777
471.1969696969697
457.9949494949495
467.3686868686869
433.0151515151515
460.6868686868687
431.7121212121212
422.44444444444446
485.9343434343434
429.93939393939394
434.12626262626264
452.14141414141415
438.8333333333333
467.82828282828285
431.2121212121212
481.2121212121212
468.6212121212121
475.73737373737373
484.25252525252523
447.97474747474746
477.26262626262627
460.97474747474746
459.5151515151515
466.72222222222223
463.17676767676767
454.3131313131313
442.0858585858586
450.95959595959596
456.7878787878788
450.2121212121212
445.520202020202
451.85353535353534
425.8131313131313
466.95454545454544
461.030303030303
442.05555555555554
455.25252525252523
441.6212121212121
467.54545454545456
456.64141414141415
448.2979797979798
471.82323232323233
458.0858585858586
451.5151515151515
459.72222222222223
463.949494949495
438.67676767676767
423.4949494949495
488.32828282828285
432.8333333333333
464.44444444444446
449.92424242424244
466.7828282828283
461.6212121212121
440.5959595959596
478.3838383838384
454.75252525252523
422.95454545454544
424.40909090909093
479.2121212121212
439.530303030303
429.0353535353535
493.6010101010101
475.7020202020202
433.7323232323232
429.17676767676767
463.59090909090907
447.4646464646465
453.9949494949495
496.22727272727275
431.0353535353535
478.8030303030303
434.3333333333333
481.3888888888889
439.73737373737373
448.52525252525254
460.1313131313131
441.76262626262627
446.57070707070704
459.07070707070704
450.1161616161616
452.90909090909093
426.2171717171717
442.24242424242425
475.84343434343435
480.73737373737373
394.14141414141415
440.520202020202
456.75252525252523
485.69191919191917
420.6818181818182
498.62626262626264
463.82828282828285
455.6212121212121
440.72222222222223
452.1161616161616
486.4343434343434
428.6818181818182
458.4343434343434
504.14646464646466
429.5808080808081
422.92929292929296
478.1313131313131
463.52525252525254
473.22222222222223
461.55555555555554
474.4141414141414
441.6212121212121
490.3888888888889
422.6010101010101
452.8333333333333
478.09090909090907
460.72222222222223
480.020202020202
443.57575757575756
476.3939393939394
437.62626262626264
454.42424242424244
429.1969696969697
437.84343434343435
462.7979797979798
453.550505050505
440.7070707070707
439.5858585858586
464.0959595959596
458.7828282828283
458.32828282828285
442.489898989899
419.82828282828285
422.27272727272725
426.050505050505
416.04040404040404
433.6161616161616
443.6060606060606
465.16161616161617
464.17676767676767
433.5656565656566
427.65656565656565
401.30808080808083
452.27777777777777
440.07575757575756
515.489898989899
428.3939393939394
449.67171717171715
487.7171717171717
471.33838383838383
458.2171717171717
468.4646464646465
433.67676767676767
395.62626262626264
453.6666666666667
422.24747474747477
485.2070707070707
441.6868686868687
462.4949494949495
460.04545454545456
467.24242424242425
459.8636363636364
464.42929292929296
446.6111111111111
458.64646464646466
460.83838383838383
462.35353535353534
453.74242424242425
423.57575757575756
464.9343434343434
412.32828282828285
471.0050505050505
432.6515151515151
443.59090909090907
462.15656565656565
456.56060606060606
471.67171717171715
454.6818181818182
443.2323232323232
410.530303030303
471.6363636363636
504.6212121212121
450.7323232323232
451.14646464646466
487.0151515151515
447.54040404040404
434.16161616161617
451.07575757575756
454.5050505050505
452.8838383838384
468.9191919191919
455.1060606060606
440.3888888888889
416.07575757575756
470.09090909090907
424.0808080808081
498.75252525252523
442.06060606060606
409.17676767676767
467.16161616161617
438.8484848484849
403.989898989899
435.6111111111111
465.979797979798
407.57070707070704
441.74242424242425
448.3838383838384
415.67676767676767
481.0151515151515
444.7323232323232
463.0858585858586
469.6060606060606
382.04040404040404
455.9040404040404
450.59090909090907
442.3131313131313
446.93939393939394
466.90909090909093
417.7070707070707
474.54545454545456
460.520202020202
482.8686868686869
468.25252525252523
450.510101010101
440.3181818181818
431.6313131313131
450.020202020202
412.7171717171717
463.4343434343434
460.5858585858586
441.05555555555554
445.94444444444446
465.4343434343434
488.449494949495
486.2676767676768
438.92424242424244
453.9646464646465
459.550505050505
461.37373737373736
443.05555555555554
448.42424242424244
458.020202020202
454.5050505050505
467.74747474747477
428.979797979798
485.90909090909093
464.75252525252523
453.27272727272725
490.479797979798
405.9646464646465
477.7323232323232
434.5
442.43939393939394
477.5151515151515
443.0808080808081
453.44444444444446
426.020202020202
420.3030303030303
458.3636363636364
440.24747474747477
429.8939393939394
